Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
7279-NMVJC,Female,-0.508068745965787,No,-0.48683490444316896,Compton,-1.7591337895203252,-0.9381029396468784,0.7066111317825444,-0.6504085499394767,-0.6269994788350788,Offer B,Yes,0.014782774117706182,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,-1.4004035596484623,-0.8637157152387367,-0.24831296685183657,-0.2733003739486541,-0.37037477157411486,-0.7943065134901048,Stayed,Competitor,Competitor had better devices
7284-BUYEC,Female,-0.030432922848753225,No,-0.48683490444316896,Tulelake,1.4261976414255522,2.274859116417783,-0.8058324176470342,-0.6504085499394767,-1.115990684375644,Offer E,No,2.6327566876300373e-16,No,Yes,Cable,-0.01095888290350465,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,-0.40529187306637365,-0.9050870901022069,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-0.9790498963585377,Stayed,Competitor,Competitor had better devices
7291-CDTMJ,Male,-0.3886597901865286,No,-0.48683490444316896,Laguna Beach,-0.44977621281599167,-1.0642747152479728,0.920503328458723,-0.6504085499394767,-1.2789877528891658,Offer E,Yes,-0.857439110756164,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.408415731038012,-0.9976486461300774,-0.24831296685183657,-0.2733003739486541,-0.8684730786984175,-1.047426832828008,Joined,Competitor,Competitor had better devices
7295-JOMMD,Female,-0.7468866575243039,No,-0.48683490444316896,San Jose,0.8881276212167374,0.4412612366178228,-0.9131591549885435,-0.6504085499394767,-1.1567399515040244,Offer E,Yes,-1.4665864254259355,No,Yes,Fiber Optic,-0.47248679877094485,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1058036510027234,-0.8314350104785998,-0.24831296685183657,-0.2733003739486541,-0.858232114191866,-0.9129347391045964,Churned,Competitor,Competitor made better offer
7297-DVYGA,Female,0.8651342454956852,No,-0.48683490444316896,West Covina,-0.9135182422452105,-0.8629824355092246,0.8446828241406461,-0.6504085499394767,0.7584756035298559,Offer B,Yes,0.3297312032352888,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-1.4020059939263723,-0.5663713698200041,-0.24831296685183657,-0.2733003739486541,0.9145650691596706,-0.17942717406839398,Stayed,Competitor,Competitor had better devices
7298-IZWLY,Female,-0.2095463565176409,No,-0.48683490444316896,Gardena,-1.7435141392840332,-0.9300502925092777,0.6688972336460048,-0.6504085499394767,-1.2789877528891658,Offer B,Yes,-0.10749132189264958,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.416427902427562,-0.99775896979638,-0.24831296685183657,-0.2733003739486541,-0.8565193807968833,-1.0439818080043548,Joined,Competitor,Competitor had better devices
7302-ZHMHP,Female,-0.6871821796346748,No,-0.48683490444316896,Coronado,-0.7368546119864605,-1.4220597414874672,1.1930116106922417,-0.6504085499394767,-1.2789877528891658,Offer B,Yes,-0.2260601422663276,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-1.4244400738171117,-0.9978692934626826,-0.24831296685183657,-0.2733003739486541,-0.8584092935085883,-1.0446275320087883,Joined,Competitor,Competitor had better devices
7305-ZWMAJ,Male,-0.09013740073838244,Yes,-0.48683490444316896,Oakdale,1.0098531713340468,0.6430687561533028,-0.4732258787123605,0.01603902658248947,-0.09725900616613314,Offer B,Yes,-0.18752527564488222,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.374764611201903,-0.7472359883564654,-0.24831296685183657,-0.2733003739486541,-0.07370572365422146,-0.6145125178556541,Stayed,Competitor,Competitor had better devices
7310-EGVHZ,Male,-0.6871821796346748,No,-0.48683490444316896,Los Angeles,-1.8582377772264531,-0.8616347917956035,0.6533495229379634,-0.6504085499394767,-1.2789877528891658,Offer E,Yes,-0.06969751039853955,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-1.3907889539810026,-0.9974059340642119,-0.24831296685183657,-0.2733003739486541,-0.8559169711200273,-1.0435245656012155,Joined,Competitor,Competitor had better devices
7311-MQJCH,Female,0.4472029002682806,No,-0.48683490444316896,Temecula,-0.48155412191741315,-1.0896996928904725,1.2659545769832374,-0.6504085499394767,-1.115990684375644,Offer B,Yes,0.9299858563770343,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,-1.4116205995938318,-0.9623671376465102,-0.24831296685183657,-0.2733003739486541,-0.6605826804108668,-0.9580900442146292,Stayed,Competitor,Competitor had better devices
7312-XSBAT,Male,0.029271555040876,No,-0.48683490444316896,Bakersfield,-0.09752616955616689,-0.326367883405006,0.35862445614012173,-0.6504085499394767,-1.2789877528891658,Offer E,Yes,1.2130689150191911,No,Yes,DSL,-0.703250756704665,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.44375029573621294,-0.984365676707246,-0.24831296685183657,-0.2733003739486541,-0.8354704779702689,-1.0271685510889164,Joined,Competitor,Competitor had better devices
7314-OXENN,Male,-0.26925083440727016,No,-0.48683490444316896,Temecula,-0.48155412191741315,-1.0896996928904725,1.2659545769832374,-0.6504085499394767,-1.2382384857607853,Offer B,Yes,1.1678645522517261,Yes,Yes,Fiber Optic,-0.703250756704665,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5898198135157148,-0.92483502637037,-0.24831296685183657,-0.2733003739486541,-0.7875493787740987,-0.965922501868406,Churned,Competitor,Competitor made better offer
7318-EIVKO,Male,-0.508068745965787,No,-0.48683490444316896,Shandon,-0.01350322345749308,-0.2280368795876939,-0.24920265002439343,-0.6504085499394767,-0.9937428829905026,Offer E,Yes,1.6880852516412395,Yes,Yes,DSL,-0.24172284083722473,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.1392877829333195,-0.8136508354706228,-0.24831296685183657,-0.2733003739486541,-0.42936367208820736,-0.7721389829379045,Stayed,Competitor,Competitor had better devices
7321-PKUYW,Female,-0.030432922848753225,No,-0.48683490444316896,Branscomb,1.0400152545489554,1.4230405427218997,-1.8224788109153922,-0.6504085499394767,-0.8714950816053614,Offer D,Yes,-0.2268011973936632,Yes,Yes,Cable,-1.3378516410223953,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.8510166008150393,-0.5703430218068973,-0.24831296685183657,-0.2733003739486541,-0.5943058040022617,-0.6284357235512497,Churned,Competitor,Competitor had better devices
7325-ENZFI,Female,-0.5677732238554163,No,-0.48683490444316896,Santa Cruz,0.849886408569264,0.3282738479222507,-1.0719589620524574,-0.6504085499394767,0.26948439798929075,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,-0.4147958092875148,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-0.7466103742611965,-0.28683326414250915,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-0.49004485300106937,Stayed,Competitor,Competitor had better devices
7328-OWMOM,Female,0.9845432012749437,No,-0.48683490444316896,San Diego,-0.7406248723883241,-1.373947200153971,1.201162855692338,-0.6504085499394767,-0.05650973903775272,Offer C,Yes,0.6142963721321164,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.3939938225368222,-0.7462872048262631,-0.24831296685183657,-0.2733003739486541,0.3495284161776665,-0.48869755859181896,Stayed,Competitor,Competitor had better devices
7338-ERIVA,Male,-0.3886597901865286,No,-0.48683490444316896,Etna,1.3685665181399234,2.109460660663147,-1.5095044248730312,-0.6504085499394767,0.26948439798929075,Offer C,No,2.6327566876300373e-16,No,Yes,DSL,-0.760941746188095,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,-0.5943791178597497,-0.21613785877581143,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-0.43412864461715334,Stayed,Competitor,Competitor had better devices
7349-ALMUX,Male,-0.6871821796346748,No,-0.48683490444316896,Rancho Cucamonga,-0.9458347599754697,-0.8492078722013159,1.0109510469680332,-0.6504085499394767,0.18798586373252987,Offer B,Yes,0.9640743922344669,No,Yes,Cable,0.21980507503021546,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.06422137036124592,0.014747510062242833,-0.24831296685183657,-0.2733003739486541,0.7947209793286771,0.24479255444426362,Stayed,Competitor,Competitor had better devices
7351-KYHQH,Female,1.2233611128334605,No,-0.48683490444316896,Fallbrook,-0.7853293885818492,-1.14830416914138,1.1405428450401498,-0.6504085499394767,-1.034492150118883,Offer B,Yes,-1.3042953525394634,No,Yes,Cable,-1.1070876830886751,No,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.043389724748416646,-0.7884749748203724,-0.24831296685183657,-0.2733003739486541,-0.8201739969599064,-0.8677096259940846,Stayed,Competitor,Competitor had better devices
7351-MHQVU,Female,-0.2095463565176409,No,-0.48683490444316896,Volcano,1.186516801592797,0.925344418031195,-0.39316496305738896,-0.6504085499394767,-1.0752414172472635,Offer E,No,2.6327566876300373e-16,No,Yes,Cable,-0.1840318513537947,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-0.40529187306637365,-0.8705778472827578,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-0.951754968171133,Stayed,Competitor,Competitor had better devices
7353-YOWFP,Female,-0.32895531229689934,No,-0.48683490444316896,Brookdale,0.8191857167255178,0.36838315977160513,-1.0877559448883465,-0.6504085499394767,-1.034492150118883,Offer B,Yes,1.050036787005384,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.3891865197030926,-0.9493268802895443,-0.24831296685183657,-0.2733003739486541,-0.5574879419873586,-0.9173117007346484,Stayed,Competitor,Competitor had better devices
7354-OIJLX,Male,0.32779394448902216,No,-0.48683490444316896,Inglewood,-1.7133520560691247,-0.9070654127720535,0.6618377727142595,-0.6504085499394767,-0.9529936158621222,Offer E,Yes,-1.3413481089062378,Yes,Yes,Fiber Optic,-0.876323725154955,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3927203973327888,-0.6865359071567819,-0.24831296685183657,-0.2733003739486541,-0.8070154797046603,-0.783193079813801,Stayed,Competitor,Competitor had better devices
7356-AYNJP,Female,-0.8065911354139331,No,-0.48683490444316896,Stockton,0.9333707460391002,0.7421859867359146,-0.7572466340237448,-0.6504085499394767,-1.1567399515040244,Offer E,Yes,-1.4124894011304447,Yes,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,-1.2722088174156652,-0.9632938564434519,-0.24831296685183657,-0.2733003739486541,-0.8547830234930043,-1.0162086950136668,Stayed,Competitor,Competitor had better devices
7359-PTSXY,Male,-0.6274777017450455,No,-0.48683490444316896,Tustin,-0.38029569969593446,-0.9971238203875968,0.899551472289915,-0.6504085499394767,-1.2789877528891658,Offer B,Yes,-0.08748283345459143,No,Yes,DSL,0.1044230960633554,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.5719450379690102,-0.9861308553680873,-0.24831296685183657,-0.2733003739486541,-0.8562004580267831,-1.0346903631405606,Churned,Attitude,Attitude of support person
7359-SSBJK,Female,1.9995193253986405,No,-0.48683490444316896,Whittier,-1.5517694674178288,-0.9059486548164033,0.8004846013226451,-0.6504085499394767,1.2882160761988015,Offer B,Yes,0.27415206868512715,No,Yes,DSL,-0.1263408618703647,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,0.21164532392896301,0.9711213085061092,-0.24831296685183657,-0.2733003739486541,1.3165376909848774,1.1554274494966077,Churned,Price,Lack of affordable download/upload speed
7361-YPXFS,Female,1.2233611128334605,No,-0.48683490444316896,Brawley,-0.6781462714431563,-1.2792386723603772,2.118964726874692,-0.6504085499394767,-0.17875754042289402,Offer B,Yes,-0.9411783401450741,Yes,Yes,Cable,-0.1840318513537947,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.02736538196931699,-0.18215816955461464,-0.24831296685183657,-0.2733003739486541,-0.4641380659835795,-0.28293847717909404,Stayed,Competitor,Competitor had better devices
7365-BVCJH,Male,-0.3886597901865286,No,-0.48683490444316896,Trinity Center,1.4030374703855333,1.9784852461080915,-1.366522489370804,-0.6504085499394767,-1.2789877528891658,Offer E,No,2.6327566876300373e-16,No,Yes,DSL,-1.1647786725721052,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.2561844746365654,-0.9955524964703283,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-1.0506030968498161,Joined,Competitor,Competitor had better devices
7369-TRPFD,Male,0.9248387233853144,No,-0.48683490444316896,Chatsworth,-1.171511775458446,-0.7709610938882077,0.5351230484753187,-0.6504085499394767,-0.5455009445783179,Offer D,Yes,-0.6114088084807816,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.4356571137624814,-0.8831106157747316,-0.24831296685183657,-0.2733003739486541,-0.4994912456469113,-0.8478003842573895,Stayed,Competitor,Competitor had better devices
7377-DMMRI,Male,-0.6871821796346748,No,-0.48683490444316896,Exeter,-0.1427692943785297,0.04222138111925874,0.34278430327092124,-0.6504085499394767,-1.2382384857607853,Offer E,Yes,-0.8663317722841898,No,Yes,DSL,-0.876323725154955,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.5062452325747017,-0.9655223945027642,-0.24831296685183657,-0.2733003739486541,-0.8523970086944768,-1.0172662862209283,Churned,Attitude,Attitude of support person
7379-POKDZ,Male,-0.9260000911931916,Yes,-0.48683490444316896,Lancaster,0.026892423705330862,-0.5897911155505964,0.6385329176328359,-0.31718476167849363,-1.1974892186324049,Offer B,Yes,0.09555778299727442,No,Yes,Fiber Optic,-0.876323725154955,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.21485019248478276,-0.9141556954722796,-0.24831296685183657,-0.2733003739486541,-0.7901834446160376,-0.9582540930157554,Churned,Competitor,Competitor had better devices
7382-DFJTU,Male,0.9845432012749437,No,-0.48683490444316896,Lakeshore,0.07967606933142081,0.442794804126019,0.2508298113407487,-0.6504085499394767,-0.5862502117066983,Offer D,Yes,1.6525146055291358,No,Yes,DSL,0.1044230960633554,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,-2.1022697733730267,-0.5393862010423914,-0.24831296685183657,-0.2733003739486541,0.12976700366971877,-0.3899890459140945,Stayed,Competitor,Competitor had better devices
7384-GHBPI,Male,0.8651342454956852,Yes,-0.48683490444316896,San Dimas,-0.9226745889354506,-0.8487424551207754,0.9010707789462505,-0.31718476167849363,-1.1974892186324049,Offer E,No,2.6327566876300373e-16,No,Yes,Cable,-0.760941746188095,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.9116611048859229,-0.9623009434467286,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-1.0243029326692412,Churned,Attitude,Attitude of support person
7394-LWLYN,Female,0.6263163339371682,No,-0.48683490444316896,Oakland,0.6053580910769697,0.6526679328065664,-1.1521405681231531,-0.6504085499394767,-1.2382384857607853,Offer B,Yes,0.6172605926414583,No,Yes,Fiber Optic,-0.934014714638385,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.21004288965105314,-0.9516878067484196,-0.24831296685183657,-0.2733003739486541,-0.805101943084059,-0.9923483204498434,Joined,Competitor,Competitor had better devices
7395-IGJOS,Male,1.4024745465023483,Yes,-0.48683490444316896,Quincy,1.3384044349250148,1.5286148783357225,-0.5962488688120279,-0.31718476167849363,-0.6269994788350788,Offer B,Yes,-1.1797980911471013,No,Yes,Fiber Optic,-0.5878687777378049,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,0.5737954707366151,-0.419751217303866,-0.24831296685183657,-0.2733003739486541,-0.6940695712713899,-0.5388057413358576,Churned,Competitor,Competitor made better offer
7395-XWZOY,Male,-0.09013740073838244,No,-0.48683490444316896,Suisun City,0.5918928753560284,0.8103086270934273,-1.0493448275040758,-0.6504085499394767,-0.5047516774499374,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,-0.35710481980408476,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.27549469655566655,-0.4919690892655395,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-0.652296098115073,Stayed,Competitor,Competitor had better devices
7401-RUBNK,Female,-1.284226958530967,Yes,-0.48683490444316896,South Dos Palos,0.09637293682538804,0.3087696722520981,-0.41630549349587137,-0.31718476167849363,-0.5862502117066983,Offer D,Yes,1.3242271841195143,No,Yes,Fiber Optic,0.8544059593479457,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.35906927749667966,-0.3717162929957197,-0.24831296685183657,-0.2733003739486541,0.035578478900120517,-0.2852037467946473,Stayed,Competitor,Competitor had better devices
7402-EYFXX,Male,1.1039521570542021,No,-0.48683490444316896,Salyer,1.1186521143592527,1.9042830191867812,-1.7560781935441765,-0.6504085499394767,-0.2602560746796549,Offer C,Yes,-0.02819842326775229,Yes,Yes,Fiber Optic,-0.991705704121815,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.9615845659908265,0.05459641833073715,-0.24831296685183657,-0.2733003739486541,-0.11582715321634689,0.007246400013291279,Stayed,Competitor,Competitor had better devices
7404-JLKQG,Female,-1.5230448700894839,No,-0.48683490444316896,Glennville,-0.14007625123434145,-0.18704210060338644,0.472642548645433,-0.6504085499394767,-1.1974892186324049,Offer B,Yes,1.695495802914594,No,Yes,Cable,0.9120969488313757,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-0.1937705483822584,-0.9350730626032502,-0.24831296685183657,-0.2733003739486541,-0.7136774156553293,-0.9521912681741286,Joined,Competitor,Competitor had better devices
7407-SUJIZ,Male,-0.8065911354139331,No,-0.48683490444316896,Los Angeles,-1.844772561505512,-0.921993594744343,0.6881663869033471,-0.6504085499394767,-0.3010053418080353,Offer C,Yes,-0.8937508119956029,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,-1.3779694797577227,-0.7673590250900573,-0.24831296685183657,-0.2733003739486541,-0.49031335704069384,-0.7535351508101721,Stayed,Competitor,Competitor had better devices
7409-KIUTL,Female,1.9995193253986405,No,-0.48683490444316896,Escondido,-0.7858679972106869,-1.237948602643512,1.2948515760576054,-0.6504085499394767,-1.2789877528891658,Offer B,Yes,0.2385814225730237,No,Yes,Fiber Optic,-1.222469662055535,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.23728427237552235,-0.9749881650715261,-0.24831296685183657,-0.2733003739486541,-0.8510031980695943,-1.024341327069505,Churned,Competitor,Competitor made better offer
7410-KTVFV,Male,0.38749842237865134,Yes,-0.48683490444316896,Grimes,1.3270936537194242,1.148597173854702,-0.9929267000945385,-0.31718476167849363,-0.5862502117066983,Offer B,Yes,-0.4720904445417098,No,Yes,DSL,-0.01095888290350465,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,-0.4501600328478529,-0.6187089171139515,-0.24831296685183657,-0.2733003739486541,-0.4798007175818348,-0.6328545699815892,Churned,Competitor,Competitor had better devices
7410-OIEDU,Male,-1.04540904697245,No,-0.48683490444316896,Culver City,-1.7537477032319486,-0.8925410783448433,0.6311383087005189,-0.6504085499394767,-0.9122443487337418,Offer B,Yes,1.7014242439332783,No,Yes,Fiber Optic,0.9120969488313757,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.5209151395655861,-0.6147372651270584,-0.24831296685183657,-0.2733003739486541,-0.3133702794073126,-0.5805334736223567,Stayed,Competitor,Competitor had better devices
7410-YTJIK,Female,-0.6871821796346748,No,-0.48683490444316896,Eureka,1.0852583793713182,1.8629508229456546,-2.0413374181984,-0.6504085499394767,-1.034492150118883,Offer B,Yes,-0.5424906816385812,Yes,Yes,Fiber Optic,-0.6455597672212349,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.37990092310950935,-0.7941676760015859,-0.24831296685183657,-0.2733003739486541,-0.7351751727509737,-0.8470953234525486,Churned,Competitor,Competitor had better devices
7421-ZLUPA,Female,0.6263163339371682,No,-0.48683490444316896,Hanford,-0.13792181671899081,0.03838989272516617,0.062205545777057274,-0.6504085499394767,-0.9937428829905026,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,-1.3955426305058252,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-1.1007483496792987,-0.9061682620319723,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-0.9799050443644091,Stayed,Competitor,Competitor had better devices
7426-RHZGU,Male,-0.32895531229689934,No,-0.48683490444316896,Oakland,0.6015878306751061,0.6244682754411008,-1.1228471474525374,-0.6504085499394767,-0.9529936158621222,Offer B,Yes,0.3986493300774892,No,Yes,Fiber Optic,-1.3378516410223953,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0352965427746852,-0.6411708155731581,-0.24831296685183657,-0.2733003739486541,-0.5574052583062216,-0.6735526342610186,Stayed,Competitor,Competitor had better devices
7427-AUFPY,Male,-1.1648180027517085,No,-0.48683490444316896,Hamilton City,1.327632262348262,1.432023213895111,-1.060968242925625,-0.6504085499394767,0.8807234049149972,Offer B,Yes,0.02219332539106091,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,-1.408415731038012,-0.5611861575037825,-0.24831296685183657,-0.2733003739486541,0.755706093786417,-0.222268343962538,Stayed,Competitor,Competitor had better devices
7434-SHXLS,Female,-1.5230448700894839,No,-0.48683490444316896,Wallace,0.952222048048418,0.8081621996697778,-0.5575703757375446,-0.6504085499394767,-1.2789877528891658,Offer E,Yes,-0.718120746817092,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,-1.368354874090263,-0.9970970277985645,-0.24831296685183657,-0.2733003739486541,-0.8662524312621641,-1.046334337620507,Churned,Competitor,Competitor made better offer
7435-ZNUYY,Male,-1.343931436420596,No,-0.48683490444316896,Loleta,1.1121888108132008,1.8100216806507274,-2.081151793762356,-0.6504085499394767,-1.0752414172472635,Offer E,Yes,-0.981936372148526,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,-1.3779694797577227,-0.9548651283379342,-0.24831296685183657,-0.2733003739486541,-0.7985817442286768,-0.9929347076538697,Stayed,Competitor,Competitor had better devices
7442-YGZFK,Male,-0.9260000911931916,No,-0.48683490444316896,Campo,-0.8510396413000428,-1.4274296581425572,1.5243295473421572,-0.6504085499394767,-1.2789877528891658,Offer B,Yes,-1.5896015765636267,Yes,Yes,DSL,-0.876323725154955,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,-0.44214786145830304,-0.9843436119739853,-0.24831296685183657,-0.2733003739486541,-0.8801432896931959,-1.0403517919794314,Joined,Competitor,Competitor had better devices
7450-NWRTR,Male,1.7607014138401236,No,-0.48683490444316896,San Diego,-0.7325457429557592,-1.340972258225871,1.209003090774998,-0.6504085499394767,-0.8307458144769809,Offer B,Yes,-0.26163078837843107,Yes,Yes,Fiber Optic,-0.01095888290350465,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.1490693765062927,-0.47670029384926144,-0.24831296685183657,-0.2733003739486541,-0.5745562161649445,-0.5485334862026475,Churned,Competitor,Competitor made better offer
7459-RRWQZ,Female,0.2680894665993929,No,-0.48683490444316896,San Diego,-0.7303913084404087,-1.312508499958306,1.1856170017599248,-0.6504085499394767,-0.7084980130918396,Offer D,Yes,1.6413987786191035,Yes,Yes,DSL,-0.01095888290350465,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.03377511908095694,-0.5674304770165091,-0.24831296685183657,-0.2733003739486541,-0.04199062596092193,-0.46292444481486295,Churned,Competitor,Competitor made better offer
7469-LKBCI,Male,-1.5230448700894839,No,-0.48683490444316896,Los Angeles,-1.870625775689719,-0.8720254610296948,0.7038436077113294,-0.6504085499394767,-0.6677487459634592,Offer D,Yes,0.5335213632525478,No,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,-1.4308498109287517,-0.862104989710719,-0.24831296685183657,-0.2733003739486541,-0.2683431090509409,-0.7628824420743496,Stayed,Competitor,Competitor had better devices
7470-DYNOE,Male,-0.5677732238554163,No,-0.48683490444316896,Walnut,-0.9140568508740482,-0.8826725349739495,0.882787109352643,-0.6504085499394767,0.8399741377866168,Offer B,Yes,-1.52661189074011,No,Yes,DSL,-0.1263408618703647,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,-0.07999771465065074,0.4755032700083673,-0.24831296685183657,-0.2733003739486541,-0.5830844472765133,0.20208751015105436,Stayed,Competitor,Competitor had better devices
7470-MCQTK,Female,-0.26925083440727016,Yes,-0.48683490444316896,Alpaugh,-0.15354146695528276,-0.13279123860977168,0.1197214917757291,-0.31718476167849363,-0.7899965473486005,Offer B,No,2.6327566876300373e-16,No,Yes,DSL,-1.049396693605245,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-0.4757989812944122,-0.7268040453572262,-0.24831296685183657,-0.2733003739486541,-0.884832635609114,-0.8380377353903598,Churned,Attitude,Attitude of support person
7471-WNSUF,Male,-1.4036359143102255,Yes,-0.48683490444316896,San Francisco,0.3419784715753576,0.6397006595260837,-1.2714722882774394,-0.31718476167849363,1.1252190076852797,Offer B,Yes,-0.6669879430309432,Yes,No,Fiber Optic,0.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,-1.2641966460261151,-0.3417744499611975,-0.24831296685183657,-0.2733003739486541,0.2788811166232438,-0.1896261229384192,Stayed,Competitor,Competitor had better devices
7480-QNVZJ,Male,1.1039521570542021,No,-0.48683490444316896,Los Angeles,-1.8749346447204205,-0.8660945324890126,0.6727393666110298,-0.6504085499394767,0.7177263364014754,Offer B,Yes,-0.48172416119707107,Yes,Yes,Fiber Optic,-0.876323725154955,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0288868056630454,1.119263927617223,-0.24831296685183657,-0.2733003739486541,0.23257825518647107,0.9522931489019043,Churned,Dissatisfaction,Network reliability
